node_id	soil_moisture	temperature	humidity
1	76.70	22.70	59.80
1	60.70	33.30	32.40
1	41.00	31.00	32.30
1	67.60	23.10	83.60
1	21.40	26.00	80.60
1	58.00	19.30	78.30
1	34.60	16.80	42.90
1	54.30	17.90	84.60
1	17.90	36.00	55.20
1	69.70	22.00	24.60
1	73.20	21.70	66.90
1	57.60	28.30	43.00
1	41.40	37.80	89.10
1	32.60	26.40	42.20
1	72.30	29.50	78.50
1	67.70	32.60	66.70
1	76.30	36.30	44.40
1	64.50	24.00	67.90
1	77.00	34.90	36.50
1	30.70	25.40	45.30
1	60.70	30.40	50.70
1	71.10	15.50	73.60
1	63.20	29.30	60.90
1	56.80	32.50	48.40
1	76.30	31.00	69.70
1	77.00	27.30	40.20
1	47.70	23.70	36.40
1	50.70	28.20	68.90
1	31.80	27.00	63.00
1	28.50	21.10	63.90
1	20.00	39.60	73.90
1	23.20	25.60	83.10
1	79.70	19.20	22.90
1	56.00	20.20	84.50
1	24.20	17.40	22.40
1	32.10	20.10	34.70
1	20.50	39.60	73.40
1	41.90	25.20	63.00
1	29.10	36.30	73.30
1	60.70	26.50	44.40
1	22.10	19.80	52.00
1	49.00	17.40	72.80
1	32.00	19.30	48.20
1	43.70	36.40	79.10
1	43.30	26.00	31.90
1	64.00	18.70	82.50
1	20.00	21.60	33.70
1	28.30	27.50	47.60
1	20.30	36.00	67.90
1	29.80	23.00	83.70
1	75.80	26.20	24.10
1	43.30	31.50	20.40
1	26.90	35.20	41.10
1	42.10	29.80	53.70
1	15.30	23.40	26.00
1	23.40	34.90	43.70
1	51.50	21.30	83.30
1	26.20	21.60	34.80
1	64.30	33.60	43.80
1	36.00	34.70	74.40
1	75.50	31.50	61.20
1	76.30	27.80	39.10
1	59.10	19.10	43.00
1	16.10	21.80	39.00
1	55.30	17.00	58.90
1	22.40	25.20	57.50
1	54.20	38.60	78.30
1	27.90	18.90	83.30
1	62.40	27.90	51.20
1	21.60	36.80	62.80
1	24.70	19.80	31.20
1	22.80	19.10	58.30
1	45.40	34.40	51.20
1	22.80	17.40	43.50
1	25.90	30.80	88.30
1	21.60	32.20	78.30
1	59.10	37.80	51.80
1	44.80	35.60	75.10
1	55.20	37.40	50.70
1	38.10	25.70	71.30
1	39.60	17.70	88.50
1	44.70	37.50	23.40
1	75.70	25.10	27.20
1	48.10	22.30	52.00
1	20.80	26.00	47.10
1	56.70	18.10	69.50
1	41.20	31.50	30.30
1	57.90	19.30	89.20
1	23.40	19.70	22.80
1	54.50	21.10	61.90
1	40.10	20.40	20.10
1	27.20	39.50	21.20
1	29.90	17.90	89.70
1	43.80	39.80	89.10
1	23.00	30.30	53.80
1	63.60	32.20	29.30
1	56.30	32.30	88.70
1	26.70	20.40	43.10
1	41.80	21.80	42.00
1	42.50	25.60	61.10
1	39.60	24.40	46.20
1	42.10	33.90	63.30
1	52.30	19.00	56.50
1	15.40	27.20	82.70
1	25.10	23.70	77.60
1	43.10	38.70	38.30
1	53.40	24.10	63.00
1	50.50	29.30	31.50
1	50.80	20.90	85.00
1	39.30	34.00	65.60
1	51.00	15.40	86.60
1	33.40	36.40	21.40
1	38.30	16.90	41.70
1	64.70	26.20	40.50
1	15.60	24.50	34.70
1	44.20	33.00	64.40
1	43.60	19.80	24.80
1	75.70	31.10	87.90
1	63.30	21.20	61.90
1	69.60	33.40	82.10
1	61.80	27.90	89.70
1	56.10	23.90	56.20
1	43.30	19.60	48.40
1	42.50	32.30	21.50
1	47.10	24.90	29.50
1	29.20	39.30	22.30
1	39.00	38.20	84.60
1	23.90	18.00	60.50
1	65.00	15.80	34.90
1	18.10	18.30	26.50
1	23.20	19.60	52.20
1	78.60	21.40	59.20
1	59.10	39.70	79.10
1	51.50	35.10	58.90
1	30.80	38.10	76.10
1	47.50	21.60	85.30
1	74.30	34.60	70.00
1	65.50	16.10	30.70
1	52.60	32.30	22.60
1	78.00	28.10	86.40
1	55.10	27.20	39.10
1	68.90	37.90	70.20
1	50.80	31.20	22.20
1	61.10	37.60	27.30
1	52.70	38.00	62.20
1	67.20	35.40	80.30
1	49.40	16.70	46.60
1	72.30	36.60	38.20
1	75.20	35.40	74.50
1	19.80	39.80	51.50
1	36.20	29.00	47.50
1	30.30	19.60	36.60
1	23.00	22.90	42.00
1	20.50	30.00	43.30
1	49.90	32.30	63.40
1	34.70	21.00	49.10
1	22.00	24.70	26.00
1	27.00	20.70	88.60
1	34.50	39.90	62.20
1	40.90	17.60	51.00
1	23.60	36.90	56.00
1	30.40	24.90	24.00
1	61.10	21.00	78.40
1	18.20	36.70	25.40
1	78.80	24.00	54.80
1	54.80	38.50	58.00
1	49.40	30.10	74.20
1	22.90	37.70	23.30
1	62.10	27.20	85.90
1	25.20	22.80	56.20
1	44.80	32.00	61.40
1	55.80	17.30	61.20
1	76.90	26.30	44.10
1	29.00	26.40	75.70
1	79.10	28.90	85.30
1	73.30	23.10	42.40
1	60.90	25.20	41.30
1	57.50	33.10	63.00
1	39.50	34.10	88.10
1	57.80	32.70	28.40
1	32.50	25.50	79.50
1	68.10	32.10	35.90
1	40.30	26.90	51.00
1	70.90	23.10	88.40
1	67.50	22.30	32.80
1	54.40	38.90	86.20
1	40.00	27.70	37.10
1	48.30	31.60	81.00
1	37.90	30.40	67.60
1	71.40	21.30	27.20
1	17.20	32.20	22.90
1	52.10	23.20	47.00
1	56.30	35.00	61.50
1	16.70	21.10	34.90
1	63.40	33.40	53.90
1	27.50	33.90	39.40
1	29.90	29.80	62.00
1	21.50	39.10	46.30
1	79.70	33.80	29.50
1	61.00	26.70	38.10
1	17.30	37.20	75.10
1	47.50	17.90	72.40
1	68.90	16.00	62.90
1	56.90	22.60	77.00
1	32.20	38.50	44.00
1	55.00	18.50	47.90
1	22.30	31.90	69.60
1	35.80	36.40	50.20
1	25.50	17.10	59.20
1	58.10	22.10	64.40
1	79.70	22.30	39.10
1	41.90	18.60	36.10
1	39.70	36.70	72.00
1	35.40	19.90	56.20
1	57.60	27.50	38.90
1	51.70	22.20	87.00
1	18.80	28.60	33.80
1	60.20	15.50	27.50
1	44.80	25.50	81.60
1	47.20	28.90	39.00
1	75.40	30.40	41.10
2	15.10	15.60	67.60
2	44.10	16.10	55.70
2	68.20	17.10	86.90
2	70.80	35.00	87.50
2	34.60	26.60	43.70
2	64.80	17.50	73.50
2	33.10	32.10	76.50
2	62.60	17.00	33.80
2	58.20	19.70	50.20
2	54.90	32.80	41.20
2	74.00	37.80	68.10
2	75.20	19.90	35.70
2	60.50	16.90	27.20
2	37.30	29.20	75.00
2	25.60	37.90	58.30
2	53.80	29.40	40.60
2	77.30	25.70	22.40
2	75.40	15.60	28.40
2	33.50	21.80	87.70
2	52.10	24.20	42.20
2	38.10	37.30	82.50
2	28.80	28.80	66.90
2	53.30	19.70	57.50
2	24.30	22.00	73.10
2	57.30	31.80	28.80
2	60.20	30.20	68.00
2	64.70	27.80	53.30
2	30.60	23.70	66.50
2	70.90	24.70	36.60
2	25.30	24.40	89.50
2	34.70	34.90	48.30
2	62.80	22.60	29.70
2	51.70	35.50	38.30
2	53.90	15.30	48.00
2	53.80	16.70	68.30
2	31.60	18.70	54.70
2	31.10	29.60	28.10
2	62.00	27.80	76.60
2	16.70	36.90	56.20
2	71.80	38.10	22.50
2	28.30	19.50	46.70
2	26.90	34.10	34.80
2	38.50	26.20	47.80
2	17.50	32.40	29.80
2	25.50	34.40	61.90
2	24.30	19.30	85.40
2	63.90	30.50	30.10
2	34.00	17.50	66.40
2	35.30	15.20	51.60
2	47.70	34.70	84.20
2	34.10	39.50	22.00
2	58.40	26.00	62.90
2	42.30	37.60	83.30
2	65.10	35.10	81.70
2	78.50	15.30	28.80
2	64.20	39.70	53.30
2	39.30	17.60	62.30
2	25.00	28.60	79.40
2	63.90	38.50	30.60
2	29.50	21.30	64.80
2	57.00	15.20	53.40
2	36.60	37.00	89.80
2	48.40	18.00	57.30
2	18.10	15.80	86.30
2	63.80	36.70	87.70
2	55.40	26.10	20.50
2	36.80	30.50	41.00
2	61.20	18.30	39.10
2	71.60	33.80	46.60
2	74.50	29.10	38.00
2	20.00	34.10	51.90
2	18.80	26.30	31.40
2	72.30	21.30	56.90
2	30.80	20.70	40.60
2	20.10	27.60	56.10
2	54.90	27.30	27.10
2	20.00	27.40	61.90
2	68.90	37.90	64.10
2	40.00	39.60	70.40
2	20.20	36.70	26.90
2	31.30	17.60	83.20
2	23.50	27.20	23.50
2	57.30	16.40	78.50
2	50.80	37.00	84.70
2	24.40	17.20	23.90
2	72.60	36.50	71.10
2	28.30	21.40	79.00
2	17.90	30.20	59.30
2	69.30	34.10	37.00
2	24.70	24.60	63.10
2	29.20	27.80	21.10
2	28.70	39.40	23.10
2	44.30	27.40	25.40
2	53.90	29.50	52.00
2	63.90	36.00	30.80
2	72.40	21.00	53.90
2	27.60	36.00	52.80
2	72.40	35.60	23.80
2	53.20	18.10	44.20
2	26.30	23.70	33.70
2	20.60	33.30	65.00
2	44.90	24.30	39.50
2	35.50	21.30	81.80
2	70.50	32.70	54.60
2	25.80	25.60	78.80
2	63.10	28.50	52.50
2	69.90	22.90	21.70
2	68.80	20.80	50.50
2	79.30	38.20	86.20
2	32.00	29.50	20.30
2	76.30	22.20	27.40
2	36.30	15.30	49.30
2	55.00	16.50	81.80
2	73.70	18.20	54.80
2	30.60	19.60	23.30
2	16.20	16.20	54.70
2	67.10	20.40	66.50
2	73.00	17.00	53.10
2	57.40	38.70	29.30
2	58.80	21.70	51.10
2	22.30	32.20	33.10
2	36.00	16.10	69.70
2	33.90	25.40	35.40
2	44.80	31.30	80.60
2	50.80	30.30	78.80
2	47.10	34.70	53.70
2	43.80	23.90	88.90
2	47.60	21.60	79.50
2	78.10	18.40	66.20
2	47.00	21.90	86.10
2	70.40	38.30	73.20
2	27.60	15.70	81.70
2	39.80	32.60	89.00
2	29.20	20.20	26.90
2	49.70	19.10	77.30
2	55.30	31.90	23.40
2	37.10	37.30	33.20
2	52.20	21.30	21.10
2	38.90	26.70	72.70
2	61.00	22.90	21.70
2	30.00	36.40	53.60
2	63.70	39.80	72.20
2	17.00	25.60	80.20
2	26.20	32.80	66.20
2	33.40	31.00	42.20
2	65.90	39.00	83.10
2	58.60	39.40	56.60
2	53.10	32.40	85.40
2	36.80	26.30	78.00
2	17.40	37.30	58.10
3	64.00	36.00	71.60
3	27.40	23.60	43.90
3	56.80	25.40	62.90
3	59.20	16.50	34.50
3	48.20	18.70	46.50
3	60.80	22.00	34.00
3	73.60	30.90	62.60
3	50.80	20.70	25.70
3	42.50	34.90	67.00
3	79.40	29.20	27.60
3	73.80	15.80	58.70
3	35.10	16.60	74.10
3	29.60	35.90	20.40
3	49.90	31.50	74.80
3	77.80	15.90	40.20
3	48.20	18.20	46.00
3	68.30	18.80	27.70
3	43.80	20.60	82.50
3	73.10	28.70	28.20
3	25.20	29.00	73.20
3	55.80	21.10	45.10
3	18.10	22.70	51.40
3	25.20	16.10	59.40
3	53.10	27.70	39.00
3	59.00	26.50	22.10
3	20.50	19.30	30.50
3	36.70	20.70	31.60
3	47.10	39.80	44.40
3	45.90	22.30	31.40
3	66.40	26.70	59.80
3	17.10	24.10	39.30
3	38.30	15.80	47.50
3	50.20	22.30	42.00
3	21.90	34.70	32.40
3	52.70	24.50	66.50
3	56.70	30.10	52.50
3	56.70	33.20	44.60
3	67.30	22.70	73.40
3	26.00	37.40	58.90
3	55.40	29.90	31.40
3	36.70	29.80	29.30
3	52.90	27.80	87.60
3	36.10	30.10	41.80
3	74.50	32.40	30.10
3	35.60	26.20	81.50
3	41.10	22.30	35.00
3	68.50	16.10	20.30
3	32.80	22.50	27.40
3	27.70	35.40	75.60
3	29.00	29.70	30.80
3	41.70	32.00	59.40
3	30.00	15.70	51.30
3	69.50	17.40	67.70
3	58.60	22.40	45.60
3	66.70	35.50	51.80
3	39.20	27.20	21.10
3	37.40	20.00	43.70
3	34.20	29.80	45.40
3	57.10	37.80	88.90
3	26.30	31.60	46.90
3	65.10	25.10	35.00
3	79.20	34.20	68.50
3	21.30	19.40	41.40
3	69.30	33.70	46.20
3	50.40	18.80	31.80
3	16.20	35.00	37.90
3	34.00	36.70	83.60
3	34.00	32.20	64.20
3	64.70	37.30	27.10
3	46.60	28.40	46.70
3	48.10	35.10	62.40
3	55.20	34.40	66.40
3	64.40	18.00	28.30
3	65.50	40.00	20.80
3	46.10	30.50	45.20
3	79.20	27.40	37.50
3	21.60	21.50	56.60
3	42.40	22.30	83.90
3	47.20	35.10	75.70
3	32.00	21.50	50.20
3	68.70	19.30	87.40
3	22.90	23.40	69.70
3	38.20	29.70	31.30
3	57.90	30.80	37.60
3	77.50	34.30	49.40
3	21.70	39.50	68.60
3	48.90	35.20	31.20
3	59.80	25.60	79.50
3	53.40	30.30	61.00
3	66.20	20.70	26.60
3	73.40	32.40	23.30
3	74.80	21.60	55.50
3	38.50	39.90	47.60
3	43.10	40.00	49.40
3	77.00	30.60	87.10
3	29.00	31.70	84.30
3	64.60	27.40	58.30
3	46.40	27.60	21.30
3	79.00	17.30	52.40
3	69.40	23.70	47.30
3	19.70	25.40	27.00
3	72.10	35.30	65.10
3	71.20	20.70	66.90
3	24.30	35.60	29.80
3	59.00	36.50	86.80
3	47.30	24.60	38.50
3	60.60	32.40	26.80
3	63.20	17.10	40.60
3	33.90	26.40	39.30
3	48.70	26.90	50.00
3	18.50	37.80	22.70
3	21.70	37.30	79.80
3	27.10	26.60	66.70
3	29.90	21.50	82.10
3	28.00	22.70	42.20
3	58.70	21.40	24.50
3	48.40	26.20	84.50
3	57.70	22.60	45.20
3	28.90	38.80	56.80
3	17.00	34.80	26.60
3	78.50	21.00	24.20
3	44.10	37.90	61.60
3	65.00	27.00	85.20
3	46.90	29.20	72.10
3	41.20	35.90	36.20
3	52.60	28.10	86.10
3	65.60	16.70	50.10
3	20.10	30.70	43.20
3	73.00	31.90	46.90
3	66.30	35.80	56.60
3	24.80	24.10	54.70
3	68.50	28.80	75.10
3	28.00	30.10	41.30
3	75.00	28.20	38.80
3	18.40	29.00	22.70
3	67.60	36.80	46.00
3	72.20	32.20	88.00
3	68.80	24.80	49.70
3	34.00	16.00	72.50
3	54.90	26.90	46.80
3	75.50	30.80	62.90
3	42.80	22.30	66.60
3	48.10	39.40	47.70
3	48.10	38.70	65.40
3	76.70	28.40	21.80
3	17.60	27.30	22.10
3	30.80	23.60	39.20
3	20.00	22.30	63.50
3	61.50	28.20	26.10
3	77.60	23.40	23.80
4	73.30	21.00	83.90
4	19.90	21.80	49.40
4	58.70	21.40	57.30
4	49.40	20.40	68.10
4	40.70	24.10	75.20
4	44.60	31.80	45.20
4	49.30	29.40	62.50
4	31.30	21.50	83.60
4	21.40	31.10	81.20
4	29.80	15.30	89.60
4	17.50	23.60	61.20
4	62.00	31.70	66.40
4	45.00	23.00	47.20
4	30.80	37.10	84.70
4	72.80	29.60	56.90
4	47.80	17.70	40.90
4	75.10	23.70	46.00
4	44.50	17.70	54.20
4	72.80	20.10	73.40
4	32.10	24.70	53.90
4	39.00	29.20	29.50
4	22.00	39.30	71.40
4	52.40	26.10	40.10
4	51.00	35.80	64.30
4	38.20	20.50	36.40
4	45.40	39.00	54.60
4	19.40	39.10	23.70
4	42.70	35.20	55.40
4	37.60	15.60	25.60
4	29.50	20.90	45.50
4	32.70	33.90	27.70
4	37.20	36.30	50.60
4	67.40	31.10	52.10
4	77.70	18.00	80.30
4	55.10	19.30	23.40
4	25.30	21.50	48.90
4	68.30	21.70	66.80
4	26.50	20.20	35.30
4	25.40	17.10	55.10
4	18.90	29.80	71.50
4	37.60	37.00	44.00
4	35.70	29.40	61.10
4	61.70	18.40	64.40
4	52.90	31.40	61.60
4	20.40	21.90	24.70
4	76.00	35.50	31.60
4	77.00	18.30	29.50
4	24.30	37.90	88.10
4	43.80	15.80	74.30
4	33.20	31.50	75.80
4	74.40	22.50	21.70
4	53.70	21.60	69.00
4	18.20	35.00	67.90
4	43.30	39.90	36.00
4	42.70	23.00	47.00
4	66.10	31.80	33.30
4	47.80	36.60	55.60
4	19.10	20.10	59.50
4	27.40	17.20	86.70
4	64.20	34.20	87.00
4	79.60	31.30	70.00
4	65.20	17.00	26.30
4	31.00	34.00	48.20
4	50.40	32.70	42.50
4	44.40	23.50	46.60
4	59.40	30.60	34.60
4	16.50	27.10	27.10
4	76.50	34.70	38.70
4	29.70	21.60	49.00
4	62.70	19.30	27.90
4	20.20	28.90	51.20
4	51.20	26.00	68.50
4	31.90	23.40	77.30
4	53.20	37.30	68.90
4	78.70	18.00	82.00
4	57.20	16.50	63.50
4	29.50	29.30	58.30
4	31.90	34.70	57.40
4	35.80	37.60	59.80
4	16.80	39.00	21.00
4	40.70	31.60	63.30
4	78.30	30.00	29.60
4	64.70	17.80	52.10
4	24.00	32.00	20.90
4	23.10	15.90	57.90
4	34.50	33.70	66.00
4	33.20	23.30	75.30
4	74.00	32.80	38.10
4	21.60	31.50	79.90
4	52.40	15.20	25.30
4	53.80	21.40	25.90
4	68.50	33.60	59.00
4	43.40	21.00	76.90
4	64.40	16.80	48.00
4	44.50	22.70	28.40
4	46.80	16.80	53.60
4	21.30	25.80	38.30
4	77.70	31.00	64.60
4	45.30	26.00	80.80
4	49.50	22.80	79.20
4	16.70	33.40	87.20
4	45.20	31.90	63.50
4	18.30	24.30	80.90
4	44.10	34.00	61.90
4	41.80	23.90	33.70
4	39.50	33.00	36.10
4	39.00	21.80	79.50
4	72.70	28.50	30.40
4	56.10	26.80	74.10
4	50.90	35.50	86.10
4	50.80	27.40	77.20
4	69.40	18.20	88.80
4	74.10	17.00	71.80
4	25.40	15.10	87.60
4	30.10	30.90	87.00
4	50.30	23.50	34.20
4	46.50	26.90	62.80
4	17.40	39.20	69.20
4	65.80	28.10	21.50
4	39.40	31.00	22.90
4	69.50	35.50	52.60
4	40.50	18.30	28.80
4	41.20	30.50	88.50
4	66.10	37.10	65.70
4	22.10	27.00	58.60
4	72.40	21.70	58.00
4	28.90	37.00	27.40
4	29.20	21.20	30.10
4	77.70	18.40	43.30
4	50.60	35.40	84.10
4	59.20	19.80	20.10
4	27.60	36.60	34.30
4	30.50	19.30	21.50
4	73.00	29.80	52.80
4	58.50	35.00	38.20
4	56.90	23.80	32.00
4	51.80	32.20	82.40
4	43.30	38.90	41.20
4	33.90	21.20	57.90
4	56.50	18.00	76.00
4	25.20	24.40	46.60
4	42.30	16.70	37.40
4	65.70	18.00	43.20
4	60.10	20.10	23.50
4	65.80	23.40	51.60
4	53.20	31.10	67.20
4	51.60	23.10	38.40
4	31.80	31.80	81.40
4	65.10	22.10	89.60
4	60.00	33.30	41.20
5	20.40	23.00	24.60
5	23.60	30.60	46.20
5	17.70	15.10	45.50
5	18.30	26.70	34.90
5	25.90	27.80	70.90
5	46.30	27.00	22.60
5	18.10	25.90	78.40
5	61.90	16.00	45.30
5	54.60	29.30	30.90
5	63.10	38.20	50.20
5	46.80	27.80	49.70
5	16.30	32.60	69.60
5	17.00	39.70	49.10
5	36.10	16.30	88.20
5	74.90	22.90	35.60
5	32.50	16.60	40.50
5	18.10	39.60	83.50
5	19.10	22.20	50.50
5	43.80	25.50	74.80
5	79.70	37.20	58.50
5	74.20	37.70	82.70
5	46.30	35.20	29.20
5	50.90	36.70	43.00
5	15.30	23.40	42.80
5	72.60	22.50	31.40
5	59.80	29.10	43.40
5	53.50	38.90	35.20
5	65.90	18.90	31.20
5	48.00	15.70	78.60
5	40.00	23.40	64.50
5	65.30	39.80	35.60
5	76.40	36.70	86.60
5	40.90	36.70	60.60
5	73.90	16.30	21.40
5	61.30	26.80	42.80
5	38.70	34.50	77.60
5	55.00	16.70	66.60
5	43.30	15.10	75.60
5	26.00	34.90	36.30
5	65.60	32.80	72.90
5	62.00	37.40	63.60
5	53.50	20.90	76.80
5	37.70	26.80	43.90
5	50.80	39.60	80.10
5	76.80	19.00	21.60
5	32.50	21.90	79.00
5	71.30	24.10	43.20
5	53.10	35.80	80.80
5	41.30	24.20	62.30
5	31.40	36.10	85.60
5	54.20	31.30	52.80
5	24.90	29.00	52.20
5	74.30	33.40	44.50
5	50.30	20.70	69.40
5	33.80	32.00	79.80
5	57.80	16.80	82.40
5	69.00	23.30	30.50
5	57.30	25.80	32.50
5	25.60	23.50	79.90
5	34.60	18.30	74.30
5	23.80	35.80	82.50
5	67.80	23.80	61.20
5	41.80	19.30	56.30
5	34.00	31.40	40.40
5	19.60	31.60	24.00
5	39.30	38.10	89.70
5	36.40	28.60	21.40
5	79.20	16.10	84.90
5	50.70	16.30	30.40
5	30.80	22.40	73.50
5	44.00	16.30	36.00
5	74.10	19.90	55.60
5	48.00	22.70	33.40
5	45.00	26.70	47.00
5	52.60	27.30	81.30
5	37.60	30.00	26.60
5	37.40	38.70	32.40
5	18.90	29.60	32.90
5	65.80	36.20	40.80
5	25.10	19.10	86.70
5	77.70	19.10	74.60
5	47.00	32.90	20.30
5	30.90	35.90	69.00
5	33.90	28.70	63.50
5	28.20	32.20	53.20
5	44.90	28.20	71.00
5	71.60	24.30	67.50
5	31.10	20.40	74.80
5	70.30	22.90	50.80
5	45.00	30.40	50.60
5	32.60	18.00	44.80
5	79.20	33.00	83.60
5	42.70	38.10	49.30
5	56.20	29.90	64.40
5	60.30	24.80	74.30
5	63.30	38.20	61.60
5	20.20	37.40	24.10
5	28.60	17.70	25.30
5	28.10	33.00	67.20
5	46.80	18.80	81.80
5	18.40	27.80	70.90
5	65.50	20.40	43.50
5	79.10	22.40	29.40
5	36.30	37.20	21.50
5	61.10	36.70	72.00
5	74.10	29.50	48.20
5	44.50	28.50	73.60
5	34.80	23.60	83.30
5	15.20	22.20	24.60
5	74.20	35.80	78.80
5	62.50	39.90	20.80
5	63.60	28.40	25.30
5	17.50	31.40	37.30
5	21.20	23.60	81.40
5	46.70	33.20	28.80
5	71.80	28.50	68.40
5	62.20	16.70	23.50
5	49.60	34.70	77.60
5	46.20	31.20	54.40
5	40.40	33.90	33.80
5	31.00	32.60	80.20
5	23.10	31.20	78.00
5	65.20	31.10	64.50
5	45.60	21.10	60.80
5	65.60	25.40	30.20
5	45.50	21.30	47.80
5	16.60	35.10	82.40
5	24.30	16.70	88.70
5	65.80	31.30	23.70
5	78.80	32.00	49.80
5	65.80	35.80	61.30
5	47.70	38.80	21.40
5	40.20	23.10	40.00
5	50.30	39.10	32.80
5	40.80	19.10	86.60
5	75.90	28.60	73.30
5	19.60	23.20	59.10
5	69.30	21.90	77.00
5	20.90	18.80	28.90
5	58.00	35.50	36.00
5	56.80	16.20	56.30
5	67.10	23.70	37.60
5	57.10	39.10	82.50
5	62.00	25.30	30.20
5	55.40	32.40	34.00
5	39.40	15.10	62.80
5	61.60	35.80	80.70
5	57.80	15.60	66.10
5	65.70	16.20	60.70
5	59.90	23.90	71.00
6	23.20	20.80	35.40
6	45.10	32.90	32.00
6	56.00	24.00	54.00
6	36.30	28.10	53.90
6	62.10	37.40	43.50
6	28.20	36.90	54.40
6	22.40	24.50	69.20
6	37.70	18.90	47.50
6	25.40	27.30	52.90
6	24.90	22.20	49.90
6	48.10	20.80	66.00
6	71.10	36.90	75.80
6	21.90	30.90	79.70
6	17.80	21.80	21.50
6	31.60	19.10	20.70
6	54.70	33.90	40.50
6	77.30	21.60	34.30
6	53.90	17.40	61.50
6	60.50	31.20	89.50
6	24.30	31.00	84.10
6	43.70	24.70	86.70
6	37.90	34.00	55.60
6	48.60	15.40	86.30
6	17.20	27.00	21.60
6	75.10	20.20	32.50
6	75.20	23.60	83.70
6	63.30	28.20	21.00
6	44.00	22.70	57.50
6	34.90	38.00	37.10
6	49.90	38.40	62.70
6	58.00	26.90	88.70
6	79.40	32.90	54.80
6	40.50	32.40	83.50
6	28.90	39.20	26.80
6	68.60	16.70	45.00
6	59.20	37.20	53.00
6	46.50	38.80	64.80
6	37.30	27.40	84.00
6	56.40	24.90	73.30
6	47.60	18.40	26.70
6	25.30	31.90	52.80
6	16.30	19.90	39.70
6	53.90	22.80	56.10
6	18.10	15.50	51.70
6	66.10	34.90	30.90
6	15.20	17.40	47.60
6	66.60	15.50	36.40
6	71.10	26.00	71.80
6	75.60	15.60	21.10
6	53.80	29.40	84.40
6	73.50	28.80	81.50
6	69.30	21.80	61.10
6	45.10	28.90	39.80
6	58.50	29.40	65.30
6	20.10	15.60	23.80
6	62.80	16.20	65.40
6	37.70	19.80	35.10
6	33.00	35.50	47.30
6	48.60	28.80	59.20
6	63.60	29.70	48.70
6	27.30	33.20	53.20
6	55.40	28.00	67.70
6	37.20	30.20	71.50
6	66.50	23.70	52.90
6	74.00	18.50	52.10
6	53.10	31.90	61.00
6	16.60	27.30	42.80
6	30.10	32.90	58.90
6	72.10	26.00	70.60
6	20.60	21.90	45.60
6	56.70	24.10	37.90
6	51.70	35.80	39.80
6	38.90	28.20	75.40
6	44.50	38.90	85.40
6	30.50	19.90	59.90
6	52.80	25.00	58.00
6	35.20	22.90	72.60
6	51.60	20.20	58.60
6	38.50	20.80	27.00
6	61.70	32.90	61.60
6	44.50	15.40	76.60
6	37.90	21.00	29.60
6	77.00	25.50	29.70
6	23.20	28.30	56.00
6	55.90	17.20	24.20
6	76.60	34.90	29.60
6	40.60	15.20	21.90
6	69.80	31.30	84.00
6	72.50	28.60	59.30
6	42.50	39.90	51.80
6	78.60	39.00	84.90
6	47.50	17.90	49.90
6	34.70	19.60	27.70
6	76.60	31.70	37.10
6	28.30	37.20	62.10
6	78.80	31.00	74.60
6	38.20	32.30	48.70
6	60.20	33.00	63.50
6	74.70	38.60	64.20
6	68.20	38.60	65.10
6	43.00	28.70	74.90
6	48.80	29.60	77.30
6	68.10	17.60	52.80
6	69.50	21.20	27.60
6	16.00	25.10	47.30
6	42.10	17.60	75.50
6	28.80	15.90	62.40
6	67.70	21.70	22.20
6	36.90	20.20	74.70
6	22.30	29.00	28.20
6	29.40	36.00	31.70
6	29.00	39.20	69.70
6	18.20	22.20	66.50
6	65.30	30.00	66.70
6	65.00	23.10	40.50
6	52.10	39.80	60.00
6	65.70	31.20	29.00
6	61.30	23.20	59.50
6	39.00	18.20	86.10
6	59.60	33.10	54.70
6	67.50	36.40	80.30
6	42.10	32.20	35.20
6	75.20	26.70	36.10
6	63.80	37.40	34.50
6	20.70	39.00	71.40
6	47.00	32.80	59.80
6	33.70	22.20	67.10
6	73.80	21.70	23.30
6	65.40	30.30	74.00
6	44.90	22.70	74.40
6	30.80	32.90	34.00
6	44.30	38.90	40.50
6	18.80	29.40	47.20
6	59.50	30.00	41.60
6	18.90	16.00	57.90
6	62.10	31.50	66.60
6	78.10	17.30	48.50
6	40.50	23.20	27.10
6	65.70	31.50	71.20
6	15.70	24.90	77.70
6	60.40	18.60	62.70
6	76.70	16.90	40.20
6	68.20	20.80	72.30
6	29.00	24.50	58.40
6	65.40	29.30	42.80
6	27.10	34.20	25.10
6	20.50	33.30	45.50
6	49.00	20.70	49.50
6	48.00	29.00	64.30
6	64.50	19.70	87.40
7	42.60	36.50	53.20
7	16.00	33.10	24.00
7	75.90	24.20	51.00
7	64.20	28.00	53.40
7	57.70	31.60	27.60
7	51.90	23.00	43.40
7	27.30	32.20	80.70
7	42.40	38.40	71.30
7	36.10	34.90	56.90
7	66.60	24.10	28.00
7	37.10	29.00	24.70
7	52.60	29.30	58.00
7	53.60	18.70	45.10
7	47.80	16.10	49.30
7	63.00	35.70	44.70
7	62.20	18.40	87.10
7	22.60	16.20	70.70
7	63.80	28.20	79.30
7	66.80	28.00	23.50
7	27.90	31.20	88.10
7	48.90	38.40	36.20
7	52.20	35.00	44.30
7	59.30	24.80	43.30
7	31.10	22.30	47.40
7	32.60	34.10	27.30
7	42.60	38.60	20.60
7	33.50	29.30	53.80
